player_id,salary,team_code,HEIGHT,experience,AGE,PLAYER_ID,PLAYER_SEASON_STATS_SEASON,PLAYER_SEASON_STATS_TEAM_code,PLAYER_SEASON_STATS_LEAGUE,PLAYER_SEASON_STATS_FTA,PLAYER_SEASON_STATS_POSITION,PLAYER_SEASON_STATS_G,PLAYER_SEASON_STATS_GS,PLAYER_SEASON_STATS_MP,PLAYER_SEASON_STATS_FG,PLAYER_SEASON_STATS_FGA,PLAYER_SEASON_STATS_FGP,PLAYER_SEASON_STATS_3P,PLAYER_SEASON_STATS_3PA,PLAYER_SEASON_STATS_3PP,PLAYER_SEASON_STATS_2P,PLAYER_SEASON_STATS_2PA,PLAYER_SEASON_STATS_2PP,PLAYER_SEASON_STATS_FT,PLAYER_SEASON_STATS_FTP,PLAYER_SEASON_STATS_ORB,PLAYER_SEASON_STATS_DRB,PLAYER_SEASON_STATS_TRB,PLAYER_SEASON_STATS_AST,PLAYER_SEASON_STATS_STL,PLAYER_SEASON_STATS_BLK,PLAYER_SEASON_STATS_TOV,PLAYER_SEASON_STATS_PLAYER_SEASON_STATS_PF,PLAYER_SEASON_STATS_PTS
thomaku01,1352181.0,CHI,202.5,,,thomaku01,2010-11,CHI,NBA,32,PF,52,37,1178,95,186,0.511,1,1,1.0,94,185,0.508,20,0.625,75,226,301,60,32,42,42,164,211
scalabr01,1229255.0,CHI,202.5,,,scalabr01,2010-11,CHI,NBA,0,PF,18,0,88,10,19,0.526,0,5,0.0,10,14,0.714,0,0.0,1,7,8,6,3,4,5,18,20
gibsota01,1117680.0,CHI,202.5,4,28,gibsota01,2010-11,CHI,NBA,148,PF,80,19,1742,234,502,0.466,1,8,0.125,233,494,0.472,100,0.676,162,296,458,58,39,106,71,203,569
lucasjo02,208264.0,CHI,177.5,5,31,lucasjo02,2010-11,CHI,NBA,2,PG,2,0,10,1,3,0.333,0,1,0.0,1,2,0.5,0,0.0,0,0,0,1,0,0,0,0,2
lewisra02,19573711.0,WAS,205,15,34,lewisra02,2010-11,WAS,NBA,51,SF,32,27,1014,139,312,0.446,43,124,0.347,96,188,0.511,43,0.843,48,136,184,63,30,20,52,96,364
blatcan01,5900000.0,WAS,207.5,8,27,blatcan01,2010-11,WAS,NBA,283,PF,64,63,2172,426,957,0.445,4,18,0.222,422,939,0.449,220,0.777,183,343,526,144,98,51,172,182,1076
bibbymi01,5564767.0,WAS,182.5,,,bibbymi01,2010-11,WAS,NBA,0,PG,2,0,29,1,9,0.111,0,4,0.0,1,5,0.2,0,0.0,0,3,3,8,1,0,1,3,2
walljo01,5144280.0,WAS,190,3,23,walljo01,2010-11,WAS,NBA,393,PG,69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,301,0.766,35,282,317,574,121,35,261,175,1131
jianlyi01,4050499.0,WAS,210,,,jianlyi01,2010-11,WAS,NBA,91,PF,63,11,1112,145,347,0.418,3,13,0.231,142,334,0.425,62,0.681,79,169,248,25,27,32,51,115,355
howarjo01,3000000.0,WAS,197.5,10,33,howarjo01,2010-11,WAS,NBA,47,SF,18,10,409,58,162,0.358,7,29,0.241,51,133,0.383,29,0.617,18,56,74,24,13,5,20,34,152
youngni01,2630503.0,WAS,195,6,28,youngni01,2010-11,WAS,NBA,228,SG,64,40,2034,412,935,0.441,105,271,0.387,307,664,0.462,186,0.816,26,148,174,75,45,17,90,144,1115
evansma01,2500000.0,WAS,192.5,,,evansma01,2010-11,WAS,NBA,30,SF,26,12,712,98,223,0.439,27,78,0.346,71,145,0.49,28,0.933,29,43,72,15,18,9,18,55,251
mcgeeja01,1601040.0,WAS,210,5,26,mcgeeja01,2010-11,WAS,NBA,230,C,79,75,2193,332,604,0.55,0,3,0.0,332,601,0.552,134,0.583,223,411,634,38,41,193,102,232,798
serapke01,1563120.0,WAS,202.5,3,24,serapke01,2010-11,WAS,NBA,31,PF,58,1,635,66,147,0.449,0,0,0.0,66,147,0.449,22,0.71,80,72,152,10,17,28,42,126,154
booketr01,1204560.0,WAS,197.5,3,26,booketr01,2010-11,WAS,NBA,101,PF,65,14,1063,139,253,0.549,0,1,0.0,139,252,0.552,68,0.673,98,153,251,35,29,42,38,115,346
crawfjo02,1042320.0,WAS,190,3,25,crawfjo02,2010-11,WAS,NBA,78,SG,26,18,867,165,423,0.39,24,101,0.238,141,322,0.438,69,0.885,22,55,77,102,36,3,68,50,423
martica01,854389.0,WAS,197.5,5,29,martica01,2010-11,WAS,NBA,40,SG,52,1,542,71,182,0.39,39,99,0.394,32,83,0.386,28,0.7,20,54,74,18,18,6,16,52,209
hudsole01,192791.0,WAS,187.5,3,29,hudsole01,2010-11,WAS,NBA,4,PG,11,0,73,6,24,0.25,4,15,0.267,2,9,0.222,2,0.5,1,4,5,17,4,1,7,10,18
geeal01,125538.0,WAS,195,4,26,geeal01,2010-11,WAS,NBA,12,SG,11,5,127,12,27,0.444,0,2,0.0,12,25,0.48,8,0.667,11,11,22,5,7,0,8,10,32
hamilri01,12500000.0,DET,195,14,35,hamilri01,2010-11,DET,NBA,172,SG,55,39,1498,288,671,0.429,55,144,0.382,233,527,0.442,146,0.849,24,102,126,171,39,4,88,95,777
princta01,11148760.0,DET,202.5,11,33,princta01,2010-11,DET,NBA,168,SF,78,78,2562,473,1001,0.473,34,98,0.347,439,903,0.486,118,0.702,78,251,329,215,30,41,82,90,1098
gordobe01,10800000.0,DET,187.5,9,30,gordobe01,2010-11,DET,NBA,160,SG,82,27,2131,339,770,0.44,107,266,0.402,232,504,0.46,136,0.85,41,154,195,171,48,16,141,178,921
villach01,7020000.0,DET,207.5,8,29,villach01,2010-11,DET,NBA,116,PF,76,11,1666,313,708,0.442,125,323,0.387,188,385,0.488,89,0.767,50,245,295,48,42,42,66,175,840
maxieja01,5000000.0,DET,197.5,8,30,maxieja01,2010-11,DET,NBA,99,PF,57,14,930,93,189,0.492,0,0,0.0,93,189,0.492,51,0.515,66,107,173,17,24,21,44,92,237
bynumwi01,3250000.0,DET,180,6,31,bynumwi01,2010-11,DET,NBA,122,PG,61,5,1125,182,406,0.448,16,50,0.32,166,356,0.466,102,0.836,15,59,74,195,52,4,83,113,482
wilcoch01,3000000.0,DET,205,11,31,wilcoch01,2010-11,DET,NBA,89,PF,57,29,995,187,322,0.581,0,1,0.0,187,321,0.583,50,0.562,95,176,271,43,29,17,43,145,424
monrogr01,2798040.0,DET,207.5,3,23,monrogr01,2010-11,DET,NBA,233,C,80,48,2222,303,550,0.551,0,1,0.0,303,549,0.552,145,0.622,248,353,601,105,93,45,81,196,751
stuckro01,2767126.0,DET,192.5,6,27,stuckro01,2010-11,DET,NBA,381,PG,70,54,2183,363,827,0.439,26,90,0.289,337,737,0.457,330,0.866,70,146,216,361,76,10,155,177,1082
wallabe01,2080000.0,DET,202.5,,,wallabe01,2010-11,DET,NBA,57,C,54,49,1238,67,149,0.45,1,2,0.5,66,147,0.449,19,0.333,129,221,350,72,54,54,44,81,154
dayeau01,1803720.0,DET,207.5,4,25,dayeau01,2010-11,DET,NBA,108,SF,72,16,1446,193,471,0.41,69,172,0.401,124,299,0.415,82,0.759,64,210,274,78,39,39,59,165,537
mcgratr01,1352181.0,DET,200,15,34,mcgratr01,2010-11,DET,NBA,129,SG,72,39,1686,227,514,0.442,30,88,0.341,197,426,0.462,90,0.698,49,202,251,252,66,34,102,101,574
summeda01,762195.0,DET,200,4,26,summeda01,2010-11,DET,NBA,20,SF,22,1,199,28,69,0.406,9,21,0.429,19,48,0.396,9,0.45,2,10,12,2,3,1,13,21,74
garneke01,18800000.0,BOS,207.5,18,37,garneke01,2010-11,BOS,NBA,217,PF,71,71,2220,434,822,0.528,1,5,0.2,433,817,0.53,187,0.862,83,548,631,171,95,57,115,148,1056
piercpa01,13876321.0,BOS,195,15,36,piercpa01,2010-11,BOS,NBA,449,SF,80,80,2774,507,1021,0.497,111,297,0.374,396,724,0.547,386,0.86,34,396,430,260,80,51,171,231,1511
allenra02,10000000.0,BOS,192.5,17,38,allenra02,2010-11,BOS,NBA,219,SG,80,80,2890,480,978,0.491,168,378,0.444,312,600,0.52,193,0.881,51,223,274,219,77,16,117,147,1321
rondora01,9090911.0,BOS,182.5,7,27,rondora01,2010-11,BOS,NBA,132,PG,68,68,2527,318,670,0.475,10,43,0.233,308,627,0.491,75,0.568,87,210,297,760,153,11,234,120,721
davisgl01,3300000.0,BOS,202.5,6,28,davisgl01,2010-11,BOS,NBA,265,C,78,13,2298,359,801,0.448,2,15,0.133,357,786,0.454,195,0.736,101,324,425,92,78,30,85,231,915
bradlav01,1418160.0,BOS,185,3,23,bradlav01,2010-11,BOS,NBA,12,PG,31,0,162,23,67,0.343,0,5,0.0,23,62,0.371,6,0.5,4,13,17,12,9,0,16,20,52
westde01,1069509.0,BOS,190,,,westde01,2010-11,BOS,NBA,15,PG,24,2,453,55,120,0.458,12,33,0.364,43,87,0.494,13,0.867,6,31,37,64,20,10,30,29,135
wafervo01,915852.0,BOS,192.5,,,wafervo01,2010-11,BOS,NBA,38,SG,58,2,553,67,159,0.421,18,67,0.269,49,92,0.533,32,0.842,7,42,49,35,18,5,20,39,184
johnsch03,136509.0,BOS,207.5,3,28,johnsch03,2010-11,BOS,NBA,2,C,4,0,32,2,3,0.667,0,0,0.0,2,3,0.667,2,1.0,1,4,5,1,0,3,2,3,6
cambyma01,11749832.0,POR,207.5,17,39,cambyma01,2010-11,POR,NBA,70,C,59,51,1540,117,294,0.398,0,1,0.0,117,293,0.399,43,0.614,182,424,606,121,40,92,62,140,277
aldrila01,11244000.0,POR,207.5,7,28,aldrila01,2010-11,POR,NBA,444,PF,81,81,3211,707,1415,0.5,4,23,0.174,703,1392,0.505,351,0.791,278,431,709,170,82,94,153,220,1769
wallage01,10500000.0,POR,197.5,12,31,wallage01,2010-11,POR,NBA,90,PF,23,15,821,134,269,0.498,27,80,0.338,107,189,0.566,69,0.767,39,136,175,57,46,15,52,63,364
millean02,7269264.0,POR,185,14,37,millean02,2010-11,POR,NBA,292,PG,81,81,2650,388,844,0.46,4,37,0.108,384,807,0.476,249,0.853,97,205,302,566,114,12,197,171,1029
matthwe02,5765000.0,POR,192.5,4,27,matthwe02,2010-11,POR,NBA,315,SG,82,69,2758,440,979,0.449,154,378,0.407,286,601,0.476,266,0.844,48,210,258,164,102,9,138,195,1300
babbilu01,1645440.0,POR,202.5,3,24,babbilu01,2010-11,POR,NBA,9,SF,24,0,137,15,55,0.273,3,16,0.188,12,39,0.308,3,0.333,6,24,30,6,2,2,8,15,36
fernaru01,1246680.0,POR,195,,,fernaru01,2010-11,POR,NBA,146,SG,78,3,1821,213,575,0.37,116,361,0.321,97,214,0.453,126,0.863,37,135,172,193,87,14,88,134,668
batumni01,1196760.0,POR,200,5,25,batumni01,2010-11,POR,NBA,164,SF,80,67,2522,367,807,0.455,118,342,0.345,249,465,0.535,138,0.841,109,252,361,123,68,49,83,194,990
millspa02,937195.0,POR,180,4,25,millspa02,2010-11,POR,NBA,47,PG,64,0,783,135,328,0.412,47,133,0.353,88,195,0.451,36,0.766,19,32,51,109,27,1,62,63,353
johnsar02,473604.0,POR,187.5,,,johnsar02,2010-11,POR,NBA,22,PG,38,0,277,46,101,0.455,5,12,0.417,41,89,0.461,13,0.591,11,25,36,45,5,1,38,31,110
johnsch03,27859.0,POR,207.5,3,28,johnsch03,2010-11,POR,NBA,18,C,10,1,106,7,18,0.389,0,0,0.0,7,18,0.389,13,0.722,11,16,27,2,3,6,8,18,27
jamisan01,13358905.0,CLE,200,15,37,jamisan01,2010-11,CLE,NBA,234,PF,56,38,1842,374,876,0.427,91,263,0.346,283,613,0.462,171,0.731,86,289,375,93,50,30,77,137,1010
davisba01,13000000.0,CLE,187.5,,,davisba01,2010-11,CLE,NBA,27,PG,15,9,380,75,178,0.421,36,87,0.414,39,91,0.429,22,0.815,6,30,36,92,16,6,39,29,208
varejan01,7281818.0,CLE,205,9,31,varejan01,2010-11,CLE,NBA,81,C,31,31,994,114,216,0.528,0,2,0.0,114,214,0.533,54,0.667,98,203,301,45,27,38,40,87,282
gibsoda01,4015334.0,CLE,185,7,27,gibsoda01,2010-11,CLE,NBA,163,SG,67,15,1865,264,660,0.4,118,293,0.403,146,367,0.398,134,0.822,24,153,177,201,48,21,80,154,780
sessira01,3964320.0,CLE,187.5,6,27,sessira01,2010-11,CLE,NBA,423,PG,81,38,2133,362,776,0.466,3,15,0.2,359,761,0.472,348,0.823,46,209,255,419,60,8,178,93,1075
parkean01,2855700.0,CLE,195,,,parkean01,2010-11,CLE,NBA,95,SF,72,65,2091,220,552,0.399,86,227,0.379,134,325,0.412,74,0.779,33,185,218,218,67,10,80,109,600
holliry01,2333333.0,CLE,210,7,29,holliry01,2010-11,CLE,NBA,163,C,70,16,1182,131,219,0.598,0,0,0.0,131,219,0.598,111,0.681,70,116,186,26,22,42,67,199,373
hicksjj01,1528920.0,CLE,202.5,5,25,hicksjj01,2010-11,CLE,NBA,367,C,80,66,2256,429,936,0.458,0,5,0.0,429,931,0.461,247,0.673,217,478,695,91,48,54,173,215,1105
eyengch01,1020960.0,CLE,192.5,,,eyengch01,2010-11,CLE,NBA,28,SF,44,18,947,130,306,0.425,25,91,0.275,105,215,0.488,18,0.643,27,96,123,35,34,28,47,78,303
samuesa01,500000.0,CLE,202.5,,,samuesa01,2010-11,CLE,NBA,110,PF,37,10,701,110,241,0.456,0,3,0.0,110,238,0.462,68,0.618,75,83,158,17,15,18,53,88,288
geeal01,479735.0,CLE,195,4,26,geeal01,2010-11,CLE,NBA,80,SG,40,29,973,108,234,0.462,17,49,0.347,91,185,0.492,64,0.8,49,108,157,33,33,16,44,81,297
erdense01,473604.0,CLE,210,,,erdense01,2010-11,CLE,NBA,6,C,4,1,64,4,14,0.286,0,0,0.0,4,14,0.286,5,0.833,6,5,11,1,2,3,2,12,13
haranlu01,473604.0,CLE,200,,,haranlu01,2010-11,CLE,NBA,18,PF,21,0,399,51,135,0.378,14,56,0.25,37,79,0.468,14,0.778,23,65,88,20,11,10,11,44,130
johnsjo02,16324500.0,ATL,200,12,32,johnsjo02,2010-11,ATL,NBA,243,SG,72,72,2554,514,1161,0.443,89,300,0.297,425,861,0.494,195,0.802,59,232,291,338,47,7,146,131,1312
smithjo03,11600000.0,ATL,202.5,9,28,smithjo03,2010-11,ATL,NBA,316,PF,77,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,229,0.725,134,523,657,255,99,120,197,217,1274
crawfja01,10800000.0,ATL,195,13,33,crawfja01,2010-11,ATL,NBA,260,SG,76,0,2297,368,874,0.421,119,349,0.341,249,525,0.474,222,0.854,22,108,130,241,57,14,145,97,1077
hinriki01,9000000.0,ATL,187.5,10,33,hinriki01,2010-11,ATL,NBA,21,PG,24,22,686,80,185,0.432,32,76,0.421,48,109,0.44,14,0.667,7,46,53,78,19,7,37,66,206
willima02,6712500.0,ATL,202.5,8,27,willima02,2010-11,ATL,NBA,174,SF,65,52,1865,246,537,0.458,37,110,0.336,209,427,0.489,147,0.845,68,245,313,88,34,23,62,104,676
horfoal01,5444857.0,ATL,205,6,27,horfoal01,2010-11,ATL,NBA,188,C,77,77,2704,513,921,0.557,2,4,0.5,511,917,0.557,150,0.798,182,536,718,266,59,80,119,193,1178
pachuza01,4251250.0,ATL,207.5,10,30,pachuza01,2010-11,ATL,NBA,179,C,79,7,1244,107,232,0.461,0,0,0.0,107,232,0.461,135,0.754,119,214,333,58,34,22,69,184,349
teaguje01,1476840.0,ATL,185,4,25,teaguje01,2010-11,ATL,NBA,97,PG,70,7,963,133,304,0.438,18,48,0.375,115,256,0.449,77,0.794,11,91,102,138,45,25,64,82,361
collija04,1352181.0,ATL,210,12,35,collija04,2010-11,ATL,NBA,41,C,49,28,593,34,71,0.479,1,1,1.0,33,70,0.471,27,0.659,30,72,102,22,9,9,26,97,96
wilkida02,748656.0,ATL,195,9,34,wilkida02,2010-11,ATL,NBA,56,SF,52,0,676,69,137,0.504,2,10,0.2,67,127,0.528,40,0.714,23,67,90,41,27,9,21,72,180
paulch01,14940153.0,NOH,180,8,28,paulch01,2010-11,NOH,NBA,384,PG,80,80,2880,430,928,0.463,71,183,0.388,359,745,0.482,337,0.878,38,289,327,782,188,5,177,196,1268
okafoem01,11495000.0,NOH,205,9,31,okafoem01,2010-11,NOH,NBA,258,C,72,72,2287,300,524,0.573,0,1,0.0,300,523,0.574,145,0.562,230,454,684,42,40,127,119,230,745
westda01,8287500.0,NOH,202.5,10,33,westda01,2010-11,NOH,NBA,327,PF,70,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,264,0.807,155,374,529,164,67,62,142,202,1322
arizatr01,6322320.0,NOH,200,9,28,arizatr01,2010-11,NOH,NBA,197,SF,75,75,2600,303,762,0.398,82,271,0.303,221,491,0.45,138,0.701,61,347,408,162,120,31,118,180,826
jackja01,4600000.0,NOH,187.5,8,30,jackja01,2010-11,NOH,NBA,168,SG,70,2,1375,212,515,0.412,29,84,0.345,183,431,0.425,142,0.845,14,117,131,183,40,6,76,77,595
greenwi01,3976000.0,NOH,190,10,32,greenwi01,2010-11,NOH,NBA,100,SG,77,13,1674,270,609,0.443,54,155,0.348,216,454,0.476,78,0.78,22,139,161,74,36,13,67,143,672
landrca01,3000000.0,NOH,202.5,6,30,landrca01,2010-11,NOH,NBA,73,PF,23,10,602,107,203,0.527,0,1,0.0,107,202,0.53,58,0.795,38,56,94,13,10,12,27,71,272
belinma01,2380270.0,NOH,192.5,6,27,belinma01,2010-11,NOH,NBA,125,SG,80,69,1957,302,691,0.437,134,324,0.414,168,367,0.458,98,0.784,17,134,151,92,38,6,77,146,836
smithja02,2187913.0,NOH,210,5,27,smithja02,2010-11,NOH,NBA,70,C,77,6,1102,136,307,0.443,0,2,0.0,136,305,0.446,59,0.843,89,152,241,36,26,32,53,150,331
pondequ01,1073280.0,NOH,195,3,25,pondequ01,2010-11,NOH,NBA,34,SF,66,6,734,73,180,0.406,18,50,0.36,55,130,0.423,24,0.706,23,65,88,28,17,10,16,63,188
grayaa01,1028840.0,NOH,210,6,29,grayaa01,2010-11,NOH,NBA,34,C,41,6,531,56,99,0.566,0,0,0.0,56,99,0.566,17,0.5,59,112,171,16,11,12,32,96,129
pavloal01,67432.0,NOH,200,10,30,pavloal01,2010-11,NOH,NBA,0,SG,4,1,50,2,11,0.182,0,5,0.0,2,6,0.333,0,0.0,0,6,6,6,0,4,1,4,4
willide01,14940152.0,NJN,187.5,8,29,willide01,2010-11,NJN,NBA,58,PG,12,12,456,59,169,0.349,16,59,0.271,43,110,0.391,46,0.793,8,47,55,153,15,3,43,38,180
gadzuda01,7248325.0,NJN,207.5,10,36,gadzuda01,2010-11,NJN,NBA,13,PF,14,5,166,17,41,0.415,0,0,0.0,17,41,0.415,5,0.385,18,31,49,3,3,11,8,28,39
outlatr01,7000000.0,NJN,202.5,10,29,outlatr01,2010-11,NJN,NBA,171,SF,82,55,2358,274,731,0.375,76,252,0.302,198,479,0.413,132,0.772,54,271,325,84,34,36,71,148,756
morroan01,4000000.0,NJN,192.5,5,28,morroan01,2010-11,NJN,NBA,107,SG,58,47,1856,279,620,0.45,110,260,0.423,169,360,0.469,96,0.897,37,135,172,68,19,7,54,135,764
farmajo01,3750000.0,NJN,185,6,27,farmajo01,2010-11,NJN,NBA,100,PG,73,18,1796,255,651,0.392,109,304,0.359,146,347,0.421,82,0.82,24,149,173,368,62,6,139,128,701
wrighbr03,3398072.0,NJN,202.5,5,26,wrighbr03,2010-11,NJN,NBA,17,PF,16,1,184,22,54,0.407,0,0,0.0,22,54,0.407,14,0.824,17,31,48,7,8,7,4,15,58
petrojo01,3250000.0,NJN,210,8,28,petrojo01,2010-11,NJN,NBA,28,C,77,1,893,129,290,0.445,0,4,0.0,129,286,0.451,15,0.536,62,150,212,44,34,34,46,178,273
humphkr01,3200000.0,NJN,202.5,9,29,humphkr01,2010-11,NJN,NBA,191,PF,74,44,2061,307,583,0.527,0,1,0.0,307,582,0.527,127,0.665,225,546,771,84,33,80,103,168,741
lopezbr01,2413320.0,NJN,210,5,25,lopezbr01,2010-11,NJN,NBA,489,C,82,82,2889,644,1309,0.492,0,1,0.0,644,1308,0.492,385,0.787,197,291,488,129,47,120,176,240,1673
jamesda01,1156320.0,NJN,197.5,3,26,jamesda01,2010-11,NJN,NBA,28,SF,25,9,403,46,103,0.447,0,3,0.0,46,100,0.46,18,0.643,17,68,85,20,16,12,25,36,110
uzohbe01,473604.0,NJN,187.5,,,uzohbe01,2010-11,NJN,NBA,56,PG,42,0,438,61,144,0.424,3,8,0.375,58,136,0.426,33,0.589,30,31,61,69,13,8,25,29,158
diawbo01,9000000.0,CHA,200,10,31,diawbo01,2010-11,CHA,NBA,123,PF,82,82,2778,381,774,0.492,78,226,0.345,303,548,0.553,84,0.683,105,309,414,337,74,46,166,190,924
jacksst02,8453250.0,CHA,200,13,35,jacksst02,2010-11,CHA,NBA,305,SG,67,67,2405,435,1059,0.411,121,359,0.337,314,700,0.449,249,0.816,53,251,304,241,80,28,209,161,1240
przybjo01,7405300.0,CHA,212.5,13,34,przybjo01,2010-11,CHA,NBA,4,C,5,0,74,4,10,0.4,0,0,0.0,4,10,0.4,1,0.25,9,15,24,0,0,1,7,16,9
thomaty01,6611570.0,CHA,202.5,7,27,thomaty01,2010-11,CHA,NBA,136,C,41,2,861,156,331,0.471,0,3,0.0,156,328,0.476,107,0.787,65,159,224,29,30,66,65,113,419
diopde01,6478600.0,CHA,210,12,32,diopde01,2010-11,CHA,NBA,11,C,16,0,181,8,24,0.333,0,0,0.0,8,24,0.333,4,0.364,12,28,40,7,4,15,11,26,20
carroma01,4300000.0,CHA,195,,,carroma01,2010-11,CHA,NBA,52,SG,54,1,582,89,199,0.447,17,46,0.37,72,153,0.471,40,0.769,12,56,68,23,17,6,23,43,235
livinsh01,3500000.0,CHA,197.5,8,28,livinsh01,2010-11,CHA,NBA,125,PG,73,0,1261,185,397,0.466,1,4,0.25,184,393,0.468,108,0.864,29,120,149,164,47,29,88,109,479
najered01,3000000.0,CHA,200,,,najered01,2010-11,CHA,NBA,11,PF,31,0,372,26,72,0.361,11,34,0.324,15,38,0.395,6,0.545,14,30,44,20,11,6,13,52,69
augusdj01,2540400.0,CHA,180,5,26,augusdj01,2010-11,CHA,NBA,297,PG,82,82,2757,399,958,0.416,111,333,0.333,288,625,0.461,269,0.906,38,187,225,498,54,3,155,152,1178
hendege02,2103840.0,CHA,192.5,4,26,hendege02,2010-11,CHA,NBA,163,SG,68,30,1661,259,570,0.454,7,36,0.194,252,534,0.472,128,0.785,49,158,207,101,50,32,64,118,653
brownkw01,1229255.0,CHA,207.5,12,31,brownkw01,2010-11,CHA,NBA,231,C,66,50,1714,194,375,0.517,0,0,0.0,194,375,0.517,136,0.589,147,303,450,43,26,39,69,174,524
whitedj01,1108680.0,CHA,202.5,5,27,whitedj01,2010-11,CHA,NBA,54,C,24,0,466,81,154,0.526,0,2,0.0,81,152,0.533,41,0.759,31,75,106,15,6,12,7,46,203
mcguido01,884120.0,CHA,202.5,6,28,mcguido01,2010-11,CHA,NBA,39,SF,52,8,760,72,182,0.396,0,2,0.0,72,180,0.4,30,0.769,63,136,199,43,10,33,25,94,174
brownde04,762195.0,CHA,197.5,,,brownde04,2010-11,CHA,NBA,47,SF,41,1,488,62,113,0.549,2,6,0.333,60,107,0.561,25,0.532,32,52,84,29,16,8,28,48,151
cunnida01,762195.0,CHA,200,4,26,cunnida01,2010-11,CHA,NBA,17,SF,22,9,529,92,181,0.508,1,9,0.111,91,172,0.529,13,0.765,23,65,88,13,15,11,18,38,198
reddmi01,18300000.0,MIL,195,,,reddmi01,2010-11,MIL,NBA,4,SG,10,0,134,18,45,0.4,4,17,0.235,14,28,0.5,4,1.0,0,8,8,12,2,1,4,4,44
bogutan01,11000000.0,MIL,210,8,29,bogutan01,2010-11,MIL,NBA,217,C,65,65,2297,367,742,0.495,0,4,0.0,367,738,0.497,96,0.442,199,521,720,131,47,168,125,217,830
maggeco01,9600000.0,MIL,195,14,34,maggeco01,2010-11,MIL,NBA,325,SF,67,18,1401,253,559,0.453,28,78,0.359,225,481,0.468,271,0.834,44,197,241,84,21,5,127,175,805
salmojo01,8000000.0,MIL,197.5,11,34,salmojo01,2010-11,MIL,NBA,240,SG,73,70,2554,373,898,0.415,83,219,0.379,290,679,0.427,195,0.813,27,239,266,252,72,28,137,157,1024
goodedr01,5760000.0,MIL,205,11,32,goodedr01,2010-11,MIL,NBA,102,PF,35,18,860,156,362,0.431,3,20,0.15,153,342,0.447,81,0.794,73,165,238,47,21,18,46,98,396
delfica01,3500000.0,MIL,195,8,31,delfica01,2010-11,MIL,NBA,75,SF,49,40,1590,200,513,0.39,105,284,0.37,95,229,0.415,60,0.8,24,176,200,112,76,8,57,72,565
jennibr01,2331120.0,MIL,182.5,4,24,jennibr01,2010-11,MIL,NBA,246,PG,63,61,2169,361,926,0.39,98,303,0.323,263,623,0.422,199,0.809,42,192,234,305,95,21,146,131,1019
ilyaser01,2320500.0,MIL,202.5,5,26,ilyaser01,2010-11,MIL,NBA,104,PF,60,34,1505,221,507,0.436,36,121,0.298,185,386,0.479,93,0.894,105,260,365,56,51,24,63,159,571
doolike01,2000000.0,MIL,187.5,13,33,doolike01,2010-11,MIL,NBA,94,PG,80,22,1757,206,519,0.397,81,234,0.346,125,285,0.439,78,0.83,12,105,117,243,54,4,91,119,571
sandela01,1731960.0,MIL,207.5,3,25,sandela01,2010-11,MIL,NBA,50,C,60,12,872,116,268,0.433,0,0,0.0,116,268,0.433,28,0.56,59,119,178,16,22,72,38,117,260
boykiea01,1352181.0,MIL,162.5,,,boykiea01,2010-11,MIL,NBA,82,PG,57,0,862,156,352,0.443,27,71,0.38,129,281,0.459,69,0.841,15,40,55,141,38,3,52,43,408
brockjo01,1000000.0,MIL,197.5,,,brockjo01,2010-11,MIL,NBA,59,C,63,6,677,48,94,0.511,0,0,0.0,48,94,0.511,40,0.678,74,110,184,18,14,3,24,119,136
mbahalu01,854389.0,MIL,200,5,27,mbahalu01,2010-11,MIL,NBA,188,PF,79,52,2093,198,428,0.463,0,7,0.0,198,421,0.47,133,0.707,169,251,420,68,72,28,77,180,529
skinnbr01,270436.0,MIL,202.5,,,skinnbr01,2010-11,MIL,NBA,0,C,2,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0
